EMSR,AOI,folder,folderPath,activationDate,interval_startDate,interval_endDate,post_fire_acquisition,GRA,DEL,FEP,left_Long,bottom_Lat,right_Long,top_Lat,centerBoxLong,centerBoxLat,resolution_x,resolution_y,height,width,pixelBurned,country,koppen_group,koppen_subgroup
EMSR213,AOI11,optimal,dataOptimal/EMSR213/AOI11/EMSR213_AOI11_01,2017-08-31T00:00:00.000,2017-07-21T10:00:00Z,2017-07-23T10:00:00Z,2017/07/22_09:55:21,1,1,0,14.742504579218586,37.999714315465624,14.880991175682114,38.09459845909525,14.81174787745035,38.04715638728044,0.00011379342355261,-9.036585107584e-05,1050,1217,10801,Italy,C,Csa
EMSR213,AOI11,optimal,dataOptimal/EMSR213/AOI11/EMSR213_AOI11_03,2017-08-31T00:00:00.000,2017-07-21T10:00:00Z,2017-07-23T10:00:00Z,2017/07/22_09:55:21,1,1,0,14.880991175682114,37.999714315465624,15.019477772145645,38.09459845909525,14.950234473913882,38.04715638728044,0.00011388700367067,-9.019405287987e-05,1052,1216,2279,Italy,C,Csa
EMSR213,AOI11,optimal,dataOptimal/EMSR213/AOI11/EMSR213_AOI11_02,2017-08-31T00:00:00.000,2017-07-21T10:00:00Z,2017-07-23T10:00:00Z,2017/07/22_09:55:21,1,1,0,14.742504579218586,38.09459845909525,14.880991175682114,38.18948260272488,14.81174787745035,38.142040530910066,0.00011388700367067,-9.036585107584e-05,1050,1216,22987,Italy,C,Csa
EMSR213,AOI11,colomba,dataColomba/EMSR213/AOI11/EMSR213_AOI11_04,2017-08-31T00:00:00.000,2017-07-21T10:00:00Z,2017-07-23T10:00:00Z,2017/07/22_09:55:21,1,1,0,14.856091264385688,38.09212862367751,15.019901124203317,38.20207708937032,14.937996194294502,38.147102856523915,0.00011407371853596,-9.01956240302e-05,1219,1436,149786,Italy,C,Csa
EMSR213,AOI11,colomba,dataColomba/EMSR213/AOI11/EMSR213_AOI11_01,2017-08-31T00:00:00.000,2017-07-21T10:00:00Z,2017-07-23T10:00:00Z,2017/07/22_09:55:21,1,1,0,14.692281404568051,37.98218015798469,14.856091264385688,38.09212862367751,14.774186334476866,38.037154390831105,0.00011375684709558,-9.041814612896e-05,1216,1440,8385,Italy,C,Csa
EMSR213,AOI11,colomba,dataColomba/EMSR213/AOI11/EMSR213_AOI11_03,2017-08-31T00:00:00.000,2017-07-21T10:00:00Z,2017-07-23T10:00:00Z,2017/07/22_09:55:21,1,1,0,14.856091264385688,37.98218015798469,15.019901124203317,38.09212862367751,14.937996194294502,38.037154390831105,0.00011391506246011,-9.01956240302e-05,1219,1438,0,Italy,C,Csb
EMSR213,AOI11,colomba,dataColomba/EMSR213/AOI11/EMSR213_AOI11_02,2017-08-31T00:00:00.000,2017-07-21T10:00:00Z,2017-07-23T10:00:00Z,2017/07/22_09:55:21,1,1,0,14.692281404568051,38.09212862367751,14.856091264385688,38.20207708937032,14.774186334476866,38.147102856523915,0.00011391506246011,-9.041814612896e-05,1216,1438,23531,Italy,C,Csa
EMSR213,AOI12,colomba,dataColomba/EMSR213/AOI12/EMSR213_AOI12_04,2017-08-31T00:00:00.000,2017-07-28T10:00:00Z,2017-07-30T10:00:00Z,2017/07/29_09:47:54,1,1,0,15.164726666229933,37.8606596015663,15.319067410625241,37.960651104244135,15.24189703842759,37.910655352905216,0.00011398873293597,-8.983962504747e-05,1113,1354,42539,Italy,C,Csa
EMSR213,AOI12,colomba,dataColomba/EMSR213/AOI12/EMSR213_AOI12_02,2017-08-31T00:00:00.000,2017-07-28T10:00:00Z,2017-07-30T10:00:00Z,2017/07/29_09:47:54,1,1,0,15.01038592183463,37.8606596015663,15.164726666229933,37.960651104244135,15.087556294032282,37.910655352905216,0.00011382060796114,-9.000135254531e-05,1111,1356,39456,Italy,C,Csa
EMSR213,AOI12,colomba,dataColomba/EMSR213/AOI12/EMSR213_AOI12_03,2017-08-31T00:00:00.000,2017-07-28T10:00:00Z,2017-07-30T10:00:00Z,2017/07/29_09:47:54,1,1,0,15.164726666229933,37.76066809888846,15.319067410625241,37.8606596015663,15.24189703842759,37.81066385022738,0.00011382060796114,-8.983962504747e-05,1113,1356,41015,Italy,C,Csa
EMSR213,AOI12,colomba,dataColomba/EMSR213/AOI12/EMSR213_AOI12_01,2017-08-31T00:00:00.000,2017-07-28T10:00:00Z,2017-07-30T10:00:00Z,2017/07/29_09:47:54,1,1,0,15.01038592183463,37.76066809888846,15.164726666229933,37.8606596015663,15.087556294032282,37.81066385022738,0.00011365297819978,-9.000135254531e-05,1111,1358,77578,Italy,C,Csb
EMSR213,AOI13,optimal,dataOptimal/EMSR213/AOI13/EMSR213_AOI13_01,2017-08-31T00:00:00.000,2017-07-21T10:00:00Z,2017-07-23T10:00:00Z,2017/07/22_09:55:21,1,1,0,14.748937061575406,37.570911423991454,14.874078205535987,37.73351735323294,14.811507633555697,37.6522143886122,0.00011294327072255,-9.02363647289e-05,1802,1108,25474,Italy,C,Csa
EMSR213,AOI13,optimal,dataOptimal/EMSR213/AOI13/EMSR213_AOI13_02,2017-08-31T00:00:00.000,2017-07-21T10:00:00Z,2017-07-23T10:00:00Z,2017/07/22_09:55:21,1,1,0,14.874078205535987,37.570911423991454,14.999219349496565,37.73351735323294,14.936648777516277,37.6522143886122,0.00011324990403672,-9.018631682833e-05,1803,1105,69721,Italy,C,Csa
EMSR213,AOI14,optimal,dataOptimal/EMSR213/AOI14/EMSR213_AOI14_01,2017-08-31T00:00:00.000,2017-08-22T10:00:00Z,2017-08-25T10:00:00Z,2017/08/24_10:00:22,1,1,0,13.678201436180181,42.36113311757194,13.902179267887984,42.496794445945,13.790190352034084,42.42896378175847,0.00012015978095912,-9.166305971153e-05,1480,1864,37860,Italy,C,Cfb
EMSR213,AOI15,optimal,dataOptimal/EMSR213/AOI15/EMSR213_AOI15_01,2017-08-31T00:00:00.000,2017-08-09T10:00:00Z,2017-08-13T10:00:00Z,2017/08/13_09:48:17,1,1,0,16.22791845892486,39.32451594634785,16.42597971349493,39.45012925718488,16.326949086209893,39.387322601766364,0.0001175437712582,-8.852241778508e-05,1419,1685,270593,Italy,C,Csa
EMSR213,AOI16,optimal,dataOptimal/EMSR213/AOI16/EMSR213_AOI16_01,2017-08-31T00:00:00.000,2017-08-08T10:00:00Z,2017-08-13T10:00:00Z,2017/08/11_09:55:12,1,1,0,14.281645881078932,37.35438743838381,14.49055381953088,37.483203544576405,14.386099850304907,37.41879549148011,0.00011243699593754,-9.090762610628e-05,1417,1858,364182,Italy,C,Csa
EMSR213,AOI17,optimal,dataOptimal/EMSR213/AOI17/EMSR213_AOI17_01,2017-08-31T00:00:00.000,2017-08-12T10:00:00Z,2017-08-17T10:00:00Z,2017/08/16_09:57:37,1,1,0,15.635036523983043,41.67005922963347,15.758057233930106,41.74542319095255,15.696546878956575,41.707741210293015,0.00012096431656545,-8.918811990423e-05,845,1017,3095,Italy,B,BSk
EMSR213,AOI18,optimal,dataOptimal/EMSR213/AOI18/EMSR213_AOI18_01,2017-08-31T00:00:00.000,2017-09-09T10:00:00Z,2017-09-25T10:00:00Z,2017/09/23_10:08:02,1,1,0,12.983808878745554,42.359514806420584,13.166266414373743,42.47005268948427,13.075037646559649,42.41478374795243,0.00011933128556454,-9.265539234173e-05,1193,1529,88149,Italy,C,Cfb
EMSR213,AOI19,optimal,dataOptimal/EMSR213/AOI19/EMSR213_AOI19_01,2017-08-31T00:00:00.000,2017-08-20T10:00:00Z,2017-08-22T10:00:00Z,2017/08/21_09:54:53,1,1,0,15.572387331127707,40.45352711166233,15.641747201470837,40.54007349855066,15.607067266299275,40.4968003051065,0.00011938015549592,-8.968537501381e-05,965,581,22311,Italy,C,Csb
EMSR213,AOI20,optimal,dataOptimal/EMSR213/AOI20/EMSR213_AOI20_01,2017-08-31T00:00:00.000,2017-08-28T10:00:00Z,2017-09-03T10:00:00Z,2017/08/31_09:58:08,1,1,0,14.615757147396842,40.660382011089055,14.69283921047996,40.721161003316006,14.6542981789384,40.69077150720253,0.00011786248177847,-9.044492890915e-05,672,654,130487,Italy,C,Csa
EMSR213,AOI21,optimal,dataOptimal/EMSR213/AOI21/EMSR213_AOI21_01,2017-08-31T00:00:00.000,2017-09-07T10:00:00Z,2017-09-09T10:00:00Z,2017/09/08_10:06:55,1,1,0,13.908058258181004,42.05062123227736,14.026635900104234,42.13450393452675,13.96734707914262,42.09256258340206,0.00011953391322906,-9.117685027108e-05,920,992,214686,Italy,D,Dfb
EMSR213,AOI22,optimal,dataOptimal/EMSR213/AOI22/EMSR213_AOI22_01,2017-08-31T00:00:00.000,2017-08-29T10:00:00Z,2017-09-01T10:00:00Z,2017/08/31_09:58:08,1,1,0,16.138158550623803,39.29152216010515,16.222695846519144,39.3856183866667,16.180427198571476,39.338570273385926,0.0001182339802732,-8.927535726902e-05,1054,715,54825,Italy,C,Csa
EMSR214,AOI01,optimal,dataOptimal/EMSR214/AOI01/EMSR214_AOI01_01,2017-07-28T00:00:00.000,2017-08-01T10:00:00Z,2017-08-03T10:00:00Z,2017/08/02_10:10:51,1,1,0,9.350696750482873,42.58473349711132,9.442473905657257,42.64983791656315,9.396585328070065,42.61728570683724,0.00012253291745579,-8.967550888682e-05,726,749,211591,France,C,Csb
EMSR214,AOI01,colomba,dataColomba/EMSR214/AOI01/EMSR214_AOI01_01,2017-07-28T00:00:00.000,2017-07-24T10:00:00Z,2017-08-24T10:00:00Z,2017/07/28_10:10:24,1,1,0,9.284289423203123,42.52037886423972,9.484888062369992,42.6509646450307,9.384588742786557,42.58567175463521,0.0001223908719749,-8.956500740122e-05,1458,1639,212157,France,C,Csb
EMSR214,AOI02,optimal,dataOptimal/EMSR214/AOI02/EMSR214_AOI02_03,2017-07-28T00:00:00.000,2017-07-28T10:00:00Z,2017-08-08T10:00:00Z,2017/07/29_10:30:23,1,1,0,5.7354038354184285,43.60209111371824,5.886579922082565,43.697101340128725,5.810991878750498,43.649596226923485,0.00012779043674061,-8.660913984548e-05,1097,1183,0,France,C,Csa
EMSR214,AOI02,optimal,dataOptimal/EMSR214/AOI02/EMSR214_AOI02_01,2017-07-28T00:00:00.000,2017-07-28T10:00:00Z,2017-08-08T10:00:00Z,2017/07/29_10:30:23,1,1,0,5.584227748754292,43.60209111371824,5.7354038354184285,43.697101340128725,5.65981579208636,43.649596226923485,0.0001275747566786,-8.684664205712e-05,1094,1185,123684,France,C,Csa
EMSR214,AOI02,optimal,dataOptimal/EMSR214/AOI02/EMSR214_AOI02_02,2017-07-28T00:00:00.000,2017-07-28T10:00:00Z,2017-08-08T10:00:00Z,2017/07/29_10:30:23,1,1,0,5.7354038354184285,43.50708088730775,5.886579922082565,43.60209111371824,5.810991878750498,43.55458600051299,0.0001275747566786,-8.660913984548e-05,1097,1185,148360,France,C,Csa
EMSR214,AOI02,colomba,dataColomba/EMSR214/AOI02/EMSR214_AOI02_03,2017-07-28T00:00:00.000,2017-07-28T10:00:00Z,2017-08-08T10:00:00Z,2017/07/29_10:30:23,1,1,0,5.7354038354184285,43.60209111371824,5.886579922082565,43.697101340128725,5.810991878750498,43.649596226923485,0.00012779043674061,-8.660913984548e-05,1097,1183,0,France,C,Csa
EMSR214,AOI02,colomba,dataColomba/EMSR214/AOI02/EMSR214_AOI02_01,2017-07-28T00:00:00.000,2017-07-28T10:00:00Z,2017-08-08T10:00:00Z,2017/07/29_10:30:23,1,1,0,5.584227748754292,43.60209111371824,5.7354038354184285,43.697101340128725,5.65981579208636,43.649596226923485,0.0001275747566786,-8.684664205712e-05,1094,1185,123684,France,C,Csa
EMSR214,AOI02,colomba,dataColomba/EMSR214/AOI02/EMSR214_AOI02_02,2017-07-28T00:00:00.000,2017-07-28T10:00:00Z,2017-08-08T10:00:00Z,2017/07/29_10:30:23,1,1,0,5.7354038354184285,43.50708088730775,5.886579922082565,43.60209111371824,5.810991878750498,43.55458600051299,0.0001275747566786,-8.660913984548e-05,1097,1185,148360,France,C,Csa
EMSR214,AOI03,optimal,dataOptimal/EMSR214/AOI03/EMSR214_AOI03_01,2017-07-28T00:00:00.000,2017-07-28T10:00:00Z,2017-08-01T10:00:00Z,2017/07/29_10:30:23,1,1,0,5.009093437429303,43.31452087334454,5.077700645244277,43.37234367056653,5.04339704133679,43.343432271955535,0.00012705038484254,-8.814450796035e-05,656,540,14906,France,B,BSk
EMSR214,AOI03,colomba,dataColomba/EMSR214/AOI03/EMSR214_AOI03_01,2017-07-28T00:00:00.000,2017-07-28T10:00:00Z,2017-07-30T10:00:00Z,2017/07/29_10:30:23,1,1,0,4.974555856608902,43.31436781266279,5.067852798077564,43.431614543703866,5.021204327343233,43.37299117818333,0.00012886317882412,-8.882328109173e-05,1320,724,15251,France,C,Csa
EMSR214,AOI05,optimal,dataOptimal/EMSR214/AOI05/EMSR214_AOI05_01,2017-07-28T00:00:00.000,2017-07-28T10:00:00Z,2017-08-08T10:00:00Z,2017/07/29_10:30:23,1,1,0,6.269957060818248,43.070651307034176,6.375612566864008,43.16873648087105,6.322784813841127,43.119693893952615,0.00011818289266864,-9.235892075035e-05,1062,894,133121,France,C,Csa
EMSR214,AOI05,colomba,dataColomba/EMSR214/AOI05/EMSR214_AOI05_02,2017-07-28T00:00:00.000,2017-08-16T10:00:00Z,2017-08-20T10:00:00Z,2017/08/18_10:34:21,1,1,0,6.109567480652824,43.19233255659924,6.281004883752414,43.324148870982484,6.195286182202619,43.25824071379086,0.00011897113330992,-9.302492193595e-05,1417,1441,0,France,C,Csa
EMSR214,AOI05,colomba,dataColomba/EMSR214/AOI05/EMSR214_AOI05_01,2017-07-28T00:00:00.000,2017-08-16T10:00:00Z,2017-08-20T10:00:00Z,2017/08/18_10:34:21,1,1,0,6.109567480652824,43.060516242216,6.281004883752414,43.19233255659924,6.195286182202619,43.126424399407625,0.00011872396336537,-9.302492193595e-05,1417,1444,0,France,C,Csa
EMSR214,AOI05,colomba,dataColomba/EMSR214/AOI05/EMSR214_AOI05_04,2017-07-28T00:00:00.000,2017-08-16T10:00:00Z,2017-08-20T10:00:00Z,2017/08/18_10:34:21,1,1,0,6.281004883752414,43.19233255659924,6.452442286852001,43.324148870982484,6.366723585302207,43.25824071379086,0.00011921933456161,-9.282839041073e-05,1420,1438,524,France,C,Csb
EMSR214,AOI05,colomba,dataColomba/EMSR214/AOI05/EMSR214_AOI05_03,2017-07-28T00:00:00.000,2017-08-16T10:00:00Z,2017-08-20T10:00:00Z,2017/08/18_10:34:21,1,1,0,6.281004883752414,43.060516242216,6.452442286852001,43.19233255659924,6.366723585302207,43.126424399407625,0.00011897113330992,-9.282839041073e-05,1420,1441,131630,France,C,Csa
EMSR214,AOI06,optimal,dataOptimal/EMSR214/AOI06/EMSR214_AOI06_01,2017-07-28T00:00:00.000,2017-07-28T10:00:00Z,2017-07-30T10:00:00Z,2017/07/29_10:30:23,1,1,0,6.58009671973236,43.149860606969895,6.673921707337124,43.22114663107184,6.627009213534742,43.185503619020864,0.00011952227720352,-9.257925208045e-05,770,785,50718,France,C,Csa
EMSR214,AOI06,colomba,dataColomba/EMSR214/AOI06/EMSR214_AOI06_01,2017-07-28T00:00:00.000,2017-08-16T10:00:00Z,2017-08-20T10:00:00Z,2017/08/18_10:34:21,1,1,0,6.441637845167042,43.12302622995332,6.577550041497372,43.232399358361164,6.509593943332208,43.177712794157245,0.00011911673648583,-9.253225753625e-05,1182,1141,98,France,C,Csa
EMSR214,AOI06,colomba,dataColomba/EMSR214/AOI06/EMSR214_AOI06_02,2017-07-28T00:00:00.000,2017-08-16T10:00:00Z,2017-08-20T10:00:00Z,2017/08/18_10:34:21,1,1,0,6.441637845167042,43.232399358361164,6.577550041497372,43.341772486769,6.509593943332208,43.28708592256508,0.00011932589669037,-9.253225753624e-05,1182,1139,0,France,C,Csa
EMSR214,AOI06,colomba,dataColomba/EMSR214/AOI06/EMSR214_AOI06_03,2017-07-28T00:00:00.000,2017-08-16T10:00:00Z,2017-08-20T10:00:00Z,2017/08/18_10:34:21,1,1,0,6.577550041497372,43.12302622995332,6.713462237827701,43.232399358361164,6.645506139662537,43.177712794157245,0.00011932589669037,-9.237595304717e-05,1184,1139,50901,France,C,Csa
EMSR214,AOI06,colomba,dataColomba/EMSR214/AOI06/EMSR214_AOI06_04,2017-07-28T00:00:00.000,2017-08-16T10:00:00Z,2017-08-20T10:00:00Z,2017/08/18_10:34:21,1,1,0,6.577550041497372,43.232399358361164,6.713462237827701,43.341772486769,6.645506139662537,43.28708592256508,0.00011953579272676,-9.237595304716e-05,1184,1137,0,France,C,Csa
EMSR216,AOI01,optimal,dataOptimal/EMSR216/AOI01/EMSR216_AOI01_01,2017-08-04T00:00:00.000,2017-08-01T10:00:00Z,2017-08-07T10:00:00Z,2017/08/04_10:53:28,1,1,0,-2.404541417991966,38.40892593553336,-2.277062087091917,38.47487931391518,-2.3408017525419416,38.44190262472427,0.00011515748048785,-8.912618700246e-05,740,1107,321561,Spain,B,BSk
EMSR216,AOI01,colomba,dataColomba/EMSR216/AOI01/EMSR216_AOI01_01,2017-08-04T00:00:00.000,2017-08-11T10:00:00Z,2017-08-14T10:00:00Z,2017/08/12_11:04:38,1,1,0,-2.430674680826476,38.37914181842221,-2.260216604080125,38.48540494639389,-2.3454456424533006,38.43227338240805,0.0001152522493214,-8.929674619469e-05,1190,1479,320795,Spain,B,BSk
EMSR217,AOI01,optimal,dataOptimal/EMSR217/AOI01/EMSR217_AOI01_01,2017-08-04T00:00:00.000,2017-08-04T10:00:00Z,2017-08-12T10:00:00Z,2017/08/05_09:37:17,1,1,0,19.505347103011704,40.192905279599614,19.63465507179465,40.256302737792666,19.570001087403178,40.22460400869614,0.00011628414458898,-9.241611981494e-05,686,1112,19585,Albania,C,Csb
EMSR217,AOI01,colomba,dataColomba/EMSR217/AOI01/EMSR217_AOI01_01,2017-08-04T00:00:00.000,2017-08-23T10:00:00Z,2017-08-27T10:00:00Z,2017/08/25_09:36:30,1,1,0,19.484380739501894,40.187474149088466,19.636502328491545,40.28584056819835,19.56044153399672,40.23665735864341,0.00011594633307138,-9.184539599429e-05,1071,1312,19831,Albania,C,Csa
EMSR217,AOI02,optimal,dataOptimal/EMSR217/AOI02/EMSR217_AOI02_01,2017-08-04T00:00:00.000,2017-08-04T10:00:00Z,2017-08-12T10:00:00Z,2017/08/05_09:37:17,1,1,0,19.63948173619543,40.19482207663434,19.74820677300747,40.26356161793446,19.69384425460145,40.2291918472844,0.00011615922736329,-9.177508851818e-05,749,936,6058,Albania,C,Csa
EMSR217,AOI02,colomba,dataColomba/EMSR217/AOI02/EMSR217_AOI02_01,2017-08-04T00:00:00.000,2017-08-03T10:00:00Z,2017-08-07T10:00:00Z,2017/08/05_09:37:17,1,1,0,19.63948173619543,40.19482207663434,19.74820677300747,40.26356161793446,19.69384425460145,40.2291918472844,0.00011615922736329,-9.177508851818e-05,749,936,6058,Albania,C,Csa
EMSR217,AOI03,optimal,dataOptimal/EMSR217/AOI03/EMSR217_AOI03_01,2017-08-04T00:00:00.000,2017-08-04T10:00:00Z,2017-08-12T10:00:00Z,2017/08/05_09:37:17,1,1,0,20.402682373716626,41.770388043163635,20.492734821488305,41.831043137355074,20.447708597602468,41.80071559025935,0.00011975059544106,-9.066531269273e-05,669,752,8004,Albania,D,Dfb
EMSR217,AOI03,colomba,dataColomba/EMSR217/AOI03/EMSR217_AOI03_01,2017-08-04T00:00:00.000,2017-08-28T10:00:00Z,2017-09-03T10:00:00Z,2017/08/30_09:33:31,1,1,0,20.402682373716626,41.770388043163635,20.492734821488305,41.831043137355074,20.447708597602468,41.80071559025935,0.00011975059544106,-9.066531269273e-05,669,752,5796,Albania,D,Dfb
EMSR217,AOI04,optimal,dataOptimal/EMSR217/AOI04/EMSR217_AOI04_01,2017-08-04T00:00:00.000,2017-08-06T10:00:00Z,2017-08-17T10:00:00Z,2017/08/15_09:38:16,1,1,0,19.84080249168383,41.351205723131656,19.91834754058705,41.414658614795826,19.87957501613544,41.38293216896374,0.00011784961839395,-9.116794779335e-05,696,658,2815,Albania,C,Cfa
EMSR217,AOI04,colomba,dataColomba/EMSR217/AOI04/EMSR217_AOI04_01,2017-08-04T00:00:00.000,2017-08-28T10:00:00Z,2017-09-03T10:00:00Z,2017/08/30_09:33:31,1,1,0,19.84080249168383,41.351205723131656,19.91834754058705,41.414658614795826,19.87957501613544,41.38293216896374,0.00011784961839395,-9.116794779335e-05,696,658,2815,Albania,C,Cfa
EMSR218,AOI01,optimal,dataOptimal/EMSR218/AOI01/EMSR218_AOI01_01,2017-08-06T00:00:00.000,2017-08-22T10:00:00Z,2017-08-29T10:00:00Z,2017/08/25_15:21:02,0,1,0,-51.62664272898315,67.80854820703152,-51.446045014771,67.88098044535191,-51.53634387187708,67.84476432619171,0.00023545986207582,-9.042726382071e-05,801,767,237263,Greenland,E,ET
EMSR219,AOI01,optimal,dataOptimal/EMSR219/AOI01/EMSR219_AOI01_01,2017-08-06T00:00:00.000,2017-08-03T10:00:00Z,2017-08-09T10:00:00Z,2017/08/07_11:03:55,1,1,0,-2.691026933650836,38.22393646092242,-2.592101778848507,38.30022045948067,-2.641564356249672,38.26207846020154,0.00011476236055955,-8.974588065677e-05,850,862,61589,Spain,C,Csa
EMSR219,AOI01,colomba,dataColomba/EMSR219/AOI01/EMSR219_AOI01_01,2017-08-06T00:00:00.000,2017-08-21T10:00:00Z,2017-08-23T10:00:00Z,2017/08/22_11:05:27,1,1,0,-2.691026933650836,38.22393646092242,-2.592101778848507,38.30022045948067,-2.641564356249672,38.26207846020154,0.00011476236055955,-8.974588065677e-05,850,862,61589,Spain,C,Csa
EMSR220,AOI01,optimal,dataOptimal/EMSR220/AOI01/EMSR220_AOI01_01,2017-08-06T00:00:00.000,2017-08-03T10:00:00Z,2017-08-09T10:00:00Z,2017/08/07_10:13:49,0,1,0,9.102577507833358,37.02754001652824,9.225167319301594,37.08846237864031,9.163872413567477,37.058001197584275,0.00011257099308378,-8.985599131573e-05,678,1089,112864,Tunisia,C,Csa
EMSR220,AOI02,optimal,dataOptimal/EMSR220/AOI02/EMSR220_AOI02_01,2017-08-06T00:00:00.000,2017-08-03T10:00:00Z,2017-08-09T10:00:00Z,2017/08/07_10:13:49,0,1,0,9.181506376956575,37.122338023431546,9.32819211433717,37.22675078354258,9.254849245646872,37.17454440348706,0.00011292204571254,-8.985607582705e-05,1162,1299,331833,Tunisia,C,Csa
EMSR221,AOI01,optimal,dataOptimal/EMSR221/AOI01/EMSR221_AOI01_01,2017-08-15T00:00:00.000,2017-08-13T10:00:00Z,2017-08-19T10:00:00Z,2017/08/15_10:25:13,1,1,0,9.339147888875068,42.785144694929585,9.495653639123589,42.84607802022755,9.417400763999328,42.81561135757857,0.00012265340928567,-8.921423908926e-05,683,1276,132971,France,C,Csb
EMSR221,AOI01,colomba,dataColomba/EMSR221/AOI01/EMSR221_AOI01_01,2017-08-15T00:00:00.000,2017-08-13T10:00:00Z,2017-08-17T10:00:00Z,2017/08/15_10:25:13,1,1,0,9.301865983369444,42.77662465729346,9.519185396571674,42.88595510282421,9.410525689970559,42.83128988005883,0.00012277932949279,-8.939529479211e-05,1223,1770,132652,France,C,Csb
EMSR226,AOI01,colomba,dataColomba/EMSR226/AOI01/EMSR226_AOI01_01,2017-08-26T00:00:00.000,2017-10-06T10:00:00Z,2017-10-08T10:00:00Z,2017/10/07_08:05:51,1,1,0,43.406973761602444,41.79924615728769,43.50143312952941,41.85180029918682,43.45420344556593,41.82552322823726,0.00011881681500247,-9.236228804768e-05,569,795,85491,Georgia,D,Dfb
EMSR227,AOI01,optimal,dataOptimal/EMSR227/AOI01/EMSR227_AOI01_01,2017-08-22T00:00:00.000,2017-08-22T10:00:00Z,2017-09-03T10:00:00Z,2017/09/02_11:24:31,1,1,0,-6.66944718081672,42.200055466436474,-6.441227493809785,42.30582394711074,-6.555337337313252,42.2529397067736,0.00012342871119899,-8.606060266417e-05,1229,1849,1020749,Spain,C,Csb
EMSR227,AOI01,colomba,dataColomba/EMSR227/AOI01/EMSR227_AOI01_02,2017-08-22T00:00:00.000,2017-09-01T10:00:00Z,2017-09-03T10:00:00Z,2017/09/02_11:24:31,1,1,0,-6.551180478728485,42.17713816787486,-6.420117172761644,42.33020837223166,-6.485648825745065,42.25367327005326,0.00012712250821226,-8.837771614134e-05,1732,1031,390095,Spain,C,Csb
EMSR227,AOI01,colomba,dataColomba/EMSR227/AOI01/EMSR227_AOI01_01,2017-08-22T00:00:00.000,2017-09-01T10:00:00Z,2017-09-03T10:00:00Z,2017/09/02_11:24:31,1,1,0,-6.682243784695324,42.17713816787486,-6.551180478728485,42.33020837223166,-6.616712131711904,42.25367327005326,0.00012675368081899,-8.847988691145e-05,1730,1034,576021,Spain,C,Csb
EMSR230,AOI01,optimal,dataOptimal/EMSR230/AOI01/EMSR230_AOI01_01,2017-08-09T00:00:00.000,2017-08-09T10:00:00Z,2017-08-19T10:00:00Z,2017/08/15_09:31:03,1,1,0,20.92221783032258,47.439466790345634,21.000338939413247,47.49170928668797,20.961278384867914,47.4655880385168,0.00013263346195359,-9.007326955574e-05,580,589,45445,Hungary,D,Dfa
EMSR237,AOI01,optimal,dataOptimal/EMSR237/AOI01/EMSR237_AOI01_01,2017-09-10T00:00:00.000,2017-09-10T10:00:00Z,2017-09-20T10:00:00Z,2017/09/19_11:18:08,1,1,0,-6.508911107976989,37.69497307906869,-6.367626150644273,37.78586065832845,-6.43826862931063,37.74041686869857,0.00011609281621423,-8.714053620303e-05,1043,1217,425965,Spain,C,Csa
